Module,Reaction,url,KOs,Rule,Review comment,reaction_orthology,module_orthology,module_definition
M00638,R07709,https://www.genome.jp/dbget-bin/www_bget?rn:R07709,"K14578,K14581,K18242,K18243",K14578+K14581+K18242+K18243,reviewed by HBS,"{'K14578': 'naphthalene 1,2-dioxygenase ferredoxin component', 'K14581': 'naphthalene 1,2-dioxygenase ferredoxin reductase component [EC:1.18.1.7]', 'K18242': 'salicylate 5-hydroxylase large subunit [EC:1.14.13.172]', 'K18243': 'salicylate 5-hydroxylase small subunit [EC:1.14.13.172]'}","{'K18242,K18243,K14578,K14581': 'salicylate 5-hydroxylase [EC:1.14.13.172] [RN:R07709 R07710]'}",K18242+K18243+K14578+K14581
M00638,R07710,https://www.genome.jp/dbget-bin/www_bget?rn:R07710,"K14578,K14581,K18242,K18243",K14578+K14581+K18242+K18243,reviewed by HBS,"{'K14578': 'naphthalene 1,2-dioxygenase ferredoxin component', 'K14581': 'naphthalene 1,2-dioxygenase ferredoxin reductase component [EC:1.18.1.7]', 'K18242': 'salicylate 5-hydroxylase large subunit [EC:1.14.13.172]', 'K18243': 'salicylate 5-hydroxylase small subunit [EC:1.14.13.172]'}","{'K18242,K18243,K14578,K14581': 'salicylate 5-hydroxylase [EC:1.14.13.172] [RN:R07709 R07710]'}",K18242+K18243+K14578+K14581
M00810,R07946,https://www.genome.jp/dbget-bin/www_bget?rn:R07946,"K19820,K19818,K19819",K19820+K19818+K19819,reviewed by HBS,"{'K19818': 'nicotine dehydrogenase subunit A [EC:1.5.99.4]', 'K19819': 'nicotine dehydrogenase subunit B [EC:1.5.99.4]', 'K19820': 'nicotine dehydrogenase subunit C [EC:1.5.99.4]'}","{'K19818,K19819,K19820': 'nicotine dehydrogenase [EC:1.5.99.4] [RN:R02860 R07946]', 'K19826': '(S)-6-hydroxynicotine oxidase [EC:1.5.3.5] [RN:R11048]', 'K19890': '(R)-6-hydroxynicotine oxidase [EC:1.5.3.6] [RN:R11050]', 'K19185,K19186,K19187': '6-hydroxypseudooxynicotine dehydrogenase [EC:1.5.99.14] [RN:R07514]', 'K19188': '2,6-dihydroxypseudooxynicotine hydrolase [EC:3.7.1.19] [RN:R07515]', 'K20155': '4-methylaminobutanoate oxidase (methylamine-forming) [EC:1.5.3.21] [RN:R10101]'}","K19818+K19819+K19820 (K19826,K19890) K19185+K19186+K19187 K19188 -K20155"
M00065,R08107,https://www.genome.jp/dbget-bin/www_bget?rn:R08107,"K05288,K05287",K05288+K05287,reviewed by HBS,"{'K05287': 'GPI ethanolamine phosphate transferase 2/3 subunit F', 'K05288': 'GPI ethanolamine phosphate transferase 3 subunit O [EC:2.7.-.-]'}","{'K03857': 'PIGA [EC:2.4.1.198] [RN:R05916]', 'K03859': 'PIGC [RN:R05916]', 'K03858': 'PIGH [RN:R05916]', 'K03861': 'PIGP [RN:R05916]', 'K03860': 'PIGQ [RN:R05916]', 'K11001': 'PIGY [RN:R05916]', 'K11002': 'ERI1 [RN:R05916]', 'K09658': 'DPM2 [RN:R05916]', 'K03434': 'PIGL [EC:3.5.1.89] [RN:R05917]', 'K05283': 'PIGW [EC:2.3.-.-] [RN:R05918]', 'K05284': 'PIGM [EC:2.4.1.-] [RN:R05919]', 'K07541': 'PIGX [RN:R05919]', 'K07542': 'PIGV [EC:2.4.1.-] [RN:R12350]', 'K05285': 'PIGN [EC:2.7.-.-] [RN:R12351]', 'K05286': 'PIGB [EC:2.4.1.-] [RN:R05922]', 'K05288': 'PIGO [EC:2.7.-.-] [RN:R08107]', 'K05287': 'PIGF [RN:R08107]'}","(K03857+K03859+K03858+K03861+K03860+(K11001,K11002)-K09658) K03434 K05283 (K05284+K07541) K07542 K05285 K05286 (K05288+K05287)"
M00596,R08553,https://www.genome.jp/dbget-bin/www_bget?rn:R08553,"K00395,K00394",K00395+K00394,reviewed by HBS,"{'K00394': 'adenylylsulfate reductase, subunit A [EC:1.8.99.2]', 'K00395': 'adenylylsulfate reductase, subunit B [EC:1.8.99.2]'}","{'K00958': 'sulfate adenylyltransferase [EC:2.7.7.4] [RN:R00529]', 'K00394,K00395': 'adenylylsulfate reductase [EC:1.8.99.2] [RN:R08553]', 'K11180,K11181': 'sulfite reductase, dissimilatory-type [EC:1.8.99.5] [RN:R00861]'}",K00958 (K00394+K00395) (K11180+K11181)
M00309,R08570,https://www.genome.jp/dbget-bin/www_bget?rn:R08570,"K18127,K11395","K18127,K11395",reviewed by HBS,"{'K11395': '2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase [EC:4.1.2.55]', 'K18127': '2-dehydro-3-deoxy-D-gluconate aldolase [EC:4.1.2.51]'}","{'K05308': 'gluconate/galactonate dehydratase [EC:4.2.1.140] [RN:R01538 R03033]', 'K11395': '2-dehydro-3-deoxy-phosphogluconate/2-dehydro-3-deoxy-6-phosphogalactonate aldolase [EC:4.1.2.55] [RN:R08570 R10616]', 'K18127': '2-dehydro-3-deoxy-D-gluconate aldolase [EC:4.1.2.51] [RN:R08570 R10616]', 'K18020,K18021,K18022': 'glyceraldehyde dehydrogenase large subunit [EC:1.2.99.8] [RN:R10324]', 'K18128': 'glyceraldehyde dehydrogenase [EC:1.2.1.89] [RN:R10615]', 'K03738': 'aldehyde:ferredoxin oxidoreductase [EC:1.2.7.5] [RN:R08571]'}","K05308 (K11395,K18127) (K18020+K18021+K18022,K18128,K03738)"
M00346,R08572,https://www.genome.jp/dbget-bin/www_bget?rn:R08572,"K00865,K11529","K00865,K11529",reviewed by HBS,"{'K00865': 'glycerate 2-kinase [EC:2.7.1.165]', 'K11529': 'glycerate 2-kinase [EC:2.7.1.165]'}","{'K00600': 'glycine hydroxymethyltransferase [EC:2.1.2.1] [RN:R00945]', 'K00830': 'serine--glyoxylate transaminase [EC:2.6.1.45] [RN:R00588]', 'K00018': 'glycerate dehydrogenase [EC:1.1.1.29] [RN:R01388]', 'K11529': 'glycerate 2-kinase [EC:2.7.1.165] [RN:R08572]', 'K01689': 'enolase [EC:4.2.1.11] [RN:R00658]', 'K01595': 'phosphoenolpyruvate carboxylase [EC:4.1.1.31] [RN:R00345]', 'K00024': 'malate dehydrogenase [EC:1.1.1.37] [RN:R00342]', 'K08692,K14067': 'malate-CoA ligase [EC:6.2.1.9] [RN:R01256]', 'K08691': 'malyl-CoA lyase [EC:4.1.3.24] [RN:R00473]'}",K00600 K00830 K00018 K11529 K01689 K01595 K00024 K08692+K14067 K08691
M00019,R08648,https://www.genome.jp/dbget-bin/www_bget?rn:R08648,"K01652,K01653,K11258","K01652+K01653,K01652+K11258",reviewed by HBS,"{'K01652': 'acetolactate synthase I/II/III large subunit [EC:2.2.1.6]', 'K01653': 'acetolactate synthase I/III small subunit [EC:2.2.1.6]', 'K11258': 'acetolactate synthase II small subunit [EC:2.2.1.6]'}","{'K01652,K01653,K11258': 'acetolactate synthase [EC:2.2.1.6] [RN:R00226 R08648]', 'K00053': 'ketol-acid reductoisomerase [EC:1.1.1.86] [RN:R05071 R04440 R04439 R05069 R05068]', 'K01687': 'dihydroxy-acid dehydratase [EC:4.2.1.9] [RN:R04441 R05070]', 'K00826': 'branched-chain amino acid aminotransferase [EC:2.6.1.42] [RN:R01214 R02199]'}","K01652+(K01653,K11258) K00053 K01687 K00826"
M00570,R08648,https://www.genome.jp/dbget-bin/www_bget?rn:R08648,"K01652,K01653,K11258","K01652+K01653,K01652+K11258",reviewed by HBS,"{'K01652': 'acetolactate synthase I/II/III large subunit [EC:2.2.1.6]', 'K01653': 'acetolactate synthase I/III small subunit [EC:2.2.1.6]', 'K11258': 'acetolactate synthase II small subunit [EC:2.2.1.6]'}","{'K17989,K01754': 'threonine dehydratase [EC:4.3.1.19] [RN:R00996]', 'K01652,K01653,K11258': 'acetolactate synthase [EC:2.2.1.6] [RN:R08648]', 'K00053': 'ketol-acid reductoisomerase [EC:1.1.1.86] [RN:R05069 R05068]', 'K01687': 'dihydroxy-acid dehydratase [EC:4.2.1.9] [RN:R05070]', 'K00826': 'branched-chain amino acid aminotransferase [EC:2.6.1.42] [RN:R02199]'}","(K17989,K01754) K01652+(K01653,K11258) K00053 K01687 K00826"
M00826,R08956,https://www.genome.jp/dbget-bin/www_bget?rn:R08956,"K21175,K20159,K13063","K21175+K20159,K13063",Reviewed by LML,"{'K13063': '2-amino-4-deoxychorismate synthase [EC:2.6.1.86]', 'K20159': '2-amino-4-deoxychorismate synthase [EC:2.6.1.86]', 'K21175': '2-amino-4-deoxychorismate synthase, glutamine amidotransferase component [EC:2.6.1.86]'}","{'K20159': 'sgcD; 2-amino-4-deoxychorismate synthase [EC:2.6.1.86] [RN:R08956]', 'K21175': 'sgcD1; 2-amino-4-deoxychorismate synthase, glutamine amidotransferase component [EC:2.6.1.86] [RN:R08956]', 'K20156': 'sgcG; 2-amino-4-deoxychorismate dehydrogenase [EC:1.3.8.16] [RN:R09559]', 'K21176': 'sgcD5; benzoxazolinate moiety biosynthesis protein SgcD5 [RN:R11362]', 'K21177': 'sgcD3; cytochrome P450 hydroxylase [EC:1.14.-.-] [RN:R11363]', 'K21178': 'sgcD4; O-methyltransferase [EC:2.1.1.-] [RN:R11364]', 'K21179': 'sgcH; CoA-ligase [RN:R11365]'}",K20159+K21175 K20156 K21176 K21177 K21178 K21179
M00835,R08956,https://www.genome.jp/dbget-bin/www_bget?rn:R08956,"K21175,K20159,K13063","K21175+K20159,K13063",Reviewed by LML,"{'K13063': '2-amino-4-deoxychorismate synthase [EC:2.6.1.86]', 'K20159': '2-amino-4-deoxychorismate synthase [EC:2.6.1.86]', 'K21175': '2-amino-4-deoxychorismate synthase, glutamine amidotransferase component [EC:2.6.1.86]'}","{'K13063': 'phzE; 2-amino-4-deoxychorismate synthase [EC:2.6.1.86] [RN:R08956]', 'K20261': 'phzD; trans-2,3-dihydro-3-hydroxyanthranilic acid synthase [EC:3.3.2.15][RN:R11463]', 'K06998': 'phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17] [RN:R09707]', 'K20260': 'phzA_B; phenazine biosynthesis protein [RN:R11568 R11569]', 'K20262': 'phzG; dihydrophenazinedicarboxylate synthase [EC:1.10.3.16][RN:R11491]', 'K21103': 'phzM; phenazine-1-carboxylate N-methyltransferase [EC:2.1.1.327][RN:R11533]', 'K20940': 'phzS; 5-methylphenazine-1-carboxylate 1-monooxygenase [EC:1.14.13.218][RN:R11346]'}",K13063 K20261 K06998 K20260 K20262 K21103 K20940
M00357,R09096,https://www.genome.jp/dbget-bin/www_bget?rn:R09096,"K00194,K00197,K00193",K00194+K00197+K00193,Reviewed by LML,"{'K00193': 'acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169]', 'K00194': 'acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245]', 'K00197': 'acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245]'}","{'K00925': 'acetate kinase [EC:2.7.2.1] [RN:R00315]', 'K00625': 'phosphate acetyltransferase [EC:2.3.1.8] [RN:R00230]', 'K01895': 'acetyl-CoA synthetase [EC:6.2.1.1] [RN:R00235]', 'K00193+K00197+K00194': 'acetyl-CoA decarbonylase/synthase complex [EC:2.3.1.-] [RN:R09096]', 'K00577+K00578+K00579+K00580+K00581-K00582-K00583+K00584': 'tetrahydromethanopterin S-methyltransferase [EC:2.1.1.86] [RN:R04347]', 'K00399+K00401+K00402': 'methyl-coenzyme M reductase [EC:2.8.4.1] [RN:R04541]', 'K22480+K22481+K22482': 'heterodisulfide reductase 1 [EC:1.8.7.3] [RN:R11931]', 'K03388+K03389+K03390': 'heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]', 'K08264+K08265': 'heterodisulfide reductase [EC:1.8.98.1] [RN:R04540]', 'K14126+K14128': 'F420-non-reducing hydrogenase [EC:1.8.98.5] [RN:R11943]', 'K14127': 'F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.8.98.5 1.8.98.6] [RN:R11943 R11944]', 'K22516+K00125': 'formate dehydrogenase (coenzyme F420) [EC:1.8.98.6] [RN:R11944]'}","((K00925 K00625),K01895) (K00193+K00197+K00194) (K00577+K00578+K00579+K00580+K00581-K00582-K00583+K00584) (K00399+K00401+K00402) (K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))"
M00422,R09096,https://www.genome.jp/dbget-bin/www_bget?rn:R09096,"K00194,K00197,K00193",K00194+K00197+K00193,Reviewed by LML,"{'K00193': 'acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169]', 'K00194': 'acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245]', 'K00197': 'acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245]'}","{'K00192': 'cdhA; anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4] [RN:R07157]', 'K00195': 'cdhB; anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon [RN:R07157]', 'K00193': 'cdhC; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] [RN:R09096 R10219]', 'K00197': 'cdhE; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit gamma [EC:2.1.1.245] [RN:R09096 R10219]', 'K00194': 'cdhD; acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit delta [EC:2.1.1.245] [RN:R09096 R10219]'}",K00192+K00195 K00193+K00197+K00194
M00356,R09098,https://www.genome.jp/dbget-bin/www_bget?rn:R09098,"K04480,K14081,K14080",K04480+K14081+K14080,Reviewed by LML,"{'K04480': 'methanol---5-hydroxybenzimidazolylcobamide Co-methyltransferase [EC:2.1.1.90]', 'K14080': '[methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.246]', 'K14081': 'methanol corrinoid protein'}","{'K14080': '[methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.246] [RN:R09098]', 'K04480': 'methanol---5-hydroxybenzimidazolylcobamide Co-methyltransferase [EC:2.1.1.90] [RN:R09098]', 'K14081': 'methanol corrinoid protein [RN:R09098]', 'K00399+K00401+K00402': 'methyl-coenzyme M reductase [EC:2.8.4.1] [RN:R04541]', 'K22480+K22481+K22482': 'heterodisulfide reductase 1 [EC:1.8.7.3] [RN:R11931]', 'K03388+K03389+K03390': 'heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]', 'K08264+K08265': 'heterodisulfide reductase [EC:1.8.98.1] [RN:R04540]', 'K14126+K14128': 'F420-non-reducing hydrogenase [EC:1.8.98.5] [RN:R11943]', 'K14127': 'F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.8.98.5 1.8.98.6] [RN:R11943 R11944]', 'K22516+K00125': 'formate dehydrogenase (coenzyme F420) [EC:1.8.98.6] [RN:R11944]'}","K14080+K04480+K14081 K00399+K00401+K00402 (K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))"
M00563,R09124,https://www.genome.jp/dbget-bin/www_bget?rn:R09124,"K14084,K14083,K14082",K14084+K14083+K14082,Reviewed by LML,"{'K14082': '[methyl-Co(III) methylamine-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.247]', 'K14083': 'trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250]', 'K14084': 'trimethylamine corrinoid protein'}","{'K14082': 'mtbA; [methyl-Co(III) methylamine-specific corrinoid protein]:coenzyme M methyltransferase [EC:2.1.1.247] [RN:R09998]', 'K16176': 'mtmB; methylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.248] [RN:R09998]', 'K16177': 'mtmC; monomethylamine corrinoid protein [RN:R09998]', 'K16178': 'mtbB; dimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.249] [RN:R09999]', 'K16179': 'mtbC; dimethylamine corrinoid protein [RN:R09999]', 'K14083': 'mttB; trimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.250] [RN:R09124]', 'K14084': 'mttC; trimethylamine corrinoid protein [RN:R09124]', 'K00399+K00401+K00402': 'methyl-coenzyme M reductase [EC:2.8.4.1] [RN:R04541]', 'K22480+K22481+K22482': 'heterodisulfide reductase 1 [EC:1.8.7.3] [RN:R11931]', 'K03388+K03389+K03390': 'heterodisulfide reductase 2 [EC:1.8.7.3 1.8.98.4 1.8.98.5 1.8.98.6] [RN:R11928 R11931 R11943 R11944]', 'K08264+K08265': 'heterodisulfide reductase [EC:1.8.98.1] [RN:R04540]', 'K14126+K14128': 'F420-non-reducing hydrogenase [EC:1.8.98.5] [RN:R11943]', 'K14127': 'F420-non-reducing hydrogenase iron-sulfur subunit [EC:1.8.98.5 1.8.98.6] [RN:R11943 R11944]', 'K22516+K00125': 'formate dehydrogenase (coenzyme F420) [EC:1.8.98.6] [RN:R11944]'}","K14082 ((K16177-K16176),(K16179-K16178),(K14084-K14083)) K00399+K00401+K00402 (K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))"
M00636,R09227,https://www.genome.jp/dbget-bin/www_bget?rn:R09227,"K18252,K18251,K18254,K18253",K18252+K18251+K18254+K18253,Reviewed by LML,"{'K18251': 'phthalate 3,4-dioxygenase subunit alpha [EC:1.14.12.-]', 'K18252': 'phthalate 3,4-dioxygenase subunit beta [EC:1.14.12.-]', 'K18253': 'phthalate 3,4-dioxygenase ferredoxin component', 'K18254': 'phthalate 3,4-dioxygenase ferredoxin reductase component [EC:1.18.1.3]'}","{'K18251,K18252,K18253,K18254': 'phtA; phthalate 3,4-dioxygenase [EC:1.14.12.-] [RN:R09227]', 'K18255': 'phtB; phthalate 3,4-cis-dihydrodiol dehydrogenase [EC:1.3.1.-] [RN:R09228]', 'K18256': 'phtC; 3,4-dihydroxyphthalate decarboxylase [EC:4.1.1.69] [RN:R01634]'}",K18251+K18252-K18253-K18254 K18255 K18256
M00778,R09258,https://www.genome.jp/dbget-bin/www_bget?rn:R09258,"K05553,K05551,K05552",K05553+K05551+K05552,Reviewed by LML,"{'K05551': 'minimal PKS ketosynthase (KS/KS alpha) [EC:2.3.1.- 2.3.1.260 2.3.1.235]', 'K05552': 'minimal PKS chain-length factor (CLF/KS beta) [EC:2.3.1.- 2.3.1.260 2.3.1.235]', 'K05553': 'minimal PKS acyl carrier protein'}","{'K05551': 'actI1, oxyA, tcmK, snoa1, mtmP; minimal PKS ketosynthase (KS/KS alpha) [EC:2.3.1.- 2.3.1.260 2.3.1.235] [RN:R09258 R09259 R11516 R06643]', 'K05552': 'actI2, oxyB, tcmL, snoa2, mtmK; minimal PKS chain-length factor (CLF/KS beta) [EC:2.3.1.- 2.3.1.260 2.3.1.235] [RN:R09258 R09259 R11516 R06643]', 'K05553': 'actI3, oxyC, tcmM, snoa3, mtmS; minimal PKS acyl carrier protein [RN:R09258 R09259 R11516 R06643]', 'K12420': 'actIII, oxyJ, snoaD; ketoreductase [EC:1.1.1.-] [RN:R09262 R06642 R09263]', 'K05554': 'actVII; aromatase [EC:4.2.1.-] [RN:R09265]', 'K14249': 'oxyK; bifunctional cyclase/aromatase [EC:4.2.1.-] [RN:R09187]', 'K15884': 'snoaE; bifunctional aromatase (cyclase/dehydratase) [EC:4.2.1.-] [RN:R09266]', 'K15885': 'mtmQ; C7-C12 aromatase (ARO/CYC) [EC:4.2.1.-] [RN:R09268]', 'K05555': 'actIV; cyclase [EC:4.-.-.-] [RN:R09305]', 'K14250': 'oxyN, snoaM, mtmY; cyclase [RN:R09188 R09325 R09350]', 'K15886': 'tcmN; multifunctional cyclase / dehydratase / O-methyltransferase [EC:2.3.1.235] [RN:R09269 R09355]'}","K05551+K05552+K05553 -K12420 ((K05554,K14249,K15884,K15885) (K05555,K14250),K15886)"
M00778,R09259,https://www.genome.jp/dbget-bin/www_bget?rn:R09259,"K05553,K05551,K05552",K05553+K05551+K05552,Reviewed by LML,"{'K05551': 'minimal PKS ketosynthase (KS/KS alpha) [EC:2.3.1.- 2.3.1.260 2.3.1.235]', 'K05552': 'minimal PKS chain-length factor (CLF/KS beta) [EC:2.3.1.- 2.3.1.260 2.3.1.235]', 'K05553': 'minimal PKS acyl carrier protein'}","{'K05551': 'actI1, oxyA, tcmK, snoa1, mtmP; minimal PKS ketosynthase (KS/KS alpha) [EC:2.3.1.- 2.3.1.260 2.3.1.235] [RN:R09258 R09259 R11516 R06643]', 'K05552': 'actI2, oxyB, tcmL, snoa2, mtmK; minimal PKS chain-length factor (CLF/KS beta) [EC:2.3.1.- 2.3.1.260 2.3.1.235] [RN:R09258 R09259 R11516 R06643]', 'K05553': 'actI3, oxyC, tcmM, snoa3, mtmS; minimal PKS acyl carrier protein [RN:R09258 R09259 R11516 R06643]', 'K12420': 'actIII, oxyJ, snoaD; ketoreductase [EC:1.1.1.-] [RN:R09262 R06642 R09263]', 'K05554': 'actVII; aromatase [EC:4.2.1.-] [RN:R09265]', 'K14249': 'oxyK; bifunctional cyclase/aromatase [EC:4.2.1.-] [RN:R09187]', 'K15884': 'snoaE; bifunctional aromatase (cyclase/dehydratase) [EC:4.2.1.-] [RN:R09266]', 'K15885': 'mtmQ; C7-C12 aromatase (ARO/CYC) [EC:4.2.1.-] [RN:R09268]', 'K05555': 'actIV; cyclase [EC:4.-.-.-] [RN:R09305]', 'K14250': 'oxyN, snoaM, mtmY; cyclase [RN:R09188 R09325 R09350]', 'K15886': 'tcmN; multifunctional cyclase / dehydratase / O-methyltransferase [EC:2.3.1.235] [RN:R09269 R09355]'}","K05551+K05552+K05553 -K12420 ((K05554,K14249,K15884,K15885) (K05555,K14250),K15886)"
M00374,R09279,https://www.genome.jp/dbget-bin/www_bget?rn:R09279,"K14467,K18861,K14466","K14467,K18861,K14466",Reviewed by LML,"{'K14466': '4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40]', 'K14467': '4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40]', 'K18861': '4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40]'}","{'K00169,K00170,K00171,K00172': 'pyruvate ferredoxin oxidoreductase [EC:1.2.7.1] [RN:R01196]', 'K01007': 'pyruvate, water dikinase [EC:2.7.9.2] [RN:R00199]', 'K01595': 'phosphoenolpyruvate carboxylase [EC:4.1.1.31] [RN:R00345]', 'K00024': 'malate dehydrogenase [EC:1.1.1.37] [RN:R00342]', 'K01677,K01678': 'fumarate hydratase [EC:4.2.1.2] [RN:R01082]', 'K00239,K00240,K00241,K18860': 'succinate dehydrogenase / fumarate reductase [EC:1.3.5.1 1.3.5.4] [RN:R02164]', 'K01902,K01903': 'succinyl-CoA synthetase [EC:6.2.1.5] [RN:R00405]', 'K15038,K15017': 'succinyl-CoA reductase [EC:1.2.1.76] [RN:R09280]', 'K14465': 'succinate semialdehyde reductase (NADPH) [EC:1.1.1.-] [RN:R09281]', 'K14467,K18861': '4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40] [RN:R09279]', 'K14534': '4-hydroxybutyryl-CoA dehydratase [EC:4.2.1.120] [RN:R10782]', 'K15016': '3-hydroxybutyryl-CoA dehydratase / 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35] [RN:R03026 R01975]', 'K00626': 'acetyl-CoA C-acetyltransferase [EC:2.3.1.9] [RN:R00238]'}","(K00169+K00170+K00171+K00172) K01007 K01595 K00024 (K01677+K01678) (K00239+K00240-K00241-K18860) (K01902+K01903) (K15038,K15017) K14465 (K14467,K18861) K14534 K15016 K00626"
M00375,R09279,https://www.genome.jp/dbget-bin/www_bget?rn:R09279,"K14467,K18861,K14466","K14467,K18861,K14466",Reviewed by LML,"{'K14466': '4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40]', 'K14467': '4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40]', 'K18861': '4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40]'}","{'K01964,K15036': 'acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3] [RN:R00742 R01859]', 'K15037': 'biotin carboxyl carrier protein [RN:R00742 R01859]', 'K15017': 'malonyl-CoA reductase (NADPH) [EC:1.2.1.75] [RN:R00740]', 'K15039': '3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298] [RN:R09289]', 'K15018': '3-hydroxypropionyl-coenzyme A synthetase [EC:6.2.1.36] [RN:R09286]', 'K15019': '3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] [RN:R03045]', 'K15020': 'acryloyl-coenzyme A reductase [EC:1.3.1.84] [RN:R00919]', 'K05606': 'methylmalonyl-CoA epimerase [EC:5.1.99.1] [RN:R02765]', 'K01848,K01849': 'methylmalonyl-CoA mutase [EC:5.4.99.2] [RN:R00833]', 'K15038,K15017': 'succinyl-coA reductase [EC:1.2.1.76] [RN:R09280]', 'K14465': 'succinate semialdehyde reductase [EC:1.1.1.-] [RN:R09281]', 'K14466,K18861': '4-hydroxybutyrate---CoA ligase (AMP-forming) [EC:6.2.1.40] [RN:R09279]', 'K14534': '4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] [RN:R10782]  ', 'K15016': '3-hydroxybutyryl-CoA dehydratase / 3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1.35] [RN:R03026 R01975]', 'K00626': 'acetyl-CoA C-acetyltransferase [EC:2.3.1.9] [RN:R00238]'}","(K01964+K15037+K15036) K15017 K15039 K15018 K15019 K15020 K05606 (K01848+K01849) (K15038,K15017) K14465 (K14466,K18861) K14534 K15016 K00626"
